Ic,Noise_1Hz,Noise_1kHz
0.000818300681586739,4.881049876445232e-09,7.682599364686434e-10
0.0008296958520834915,4.930106618672663e-09,7.636486653196382e-10
0.0008412497049736118,4.980138179646007e-09,7.590877601160777e-10
0.0008529644499741017,5.031159190626931e-09,7.5457748249639e-10
0.0008648423275731727,5.083184455290734e-09,7.501181123349177e-10
0.0008768856094587427,5.136228952603216e-09,7.457099481994464e-10
0.0008890965989529167,5.1903078397989475e-09,7.413533078159153e-10
0.0009014776314524918,5.245436455459993e-09,7.370485285399038e-10
0.0009140310748756222,5.301630322694465e-09,7.327959678344043e-10
0.0009267593301146883,5.3589051524137426e-09,7.285960037533643e-10
0.000939664831495469,5.417276846707378e-09,7.244490354304073e-10
0.00095275004724273,5.476761502314625e-09,7.203554835720641e-10
0.0009660174799522646,5.537375414191194e-09,7.163157909548143e-10
0.0009794696670695387,5.599135079170165e-09,7.123304229251246e-10
0.00099310918137498,5.662057199715558e-09,7.083998679016311e-10
0.001006938631476027,5.726158687767265e-09,7.045246378785132e-10
0.0010209606623060475,5.791456668675998e-09,7.00705268929033e-10
0.0010351779556301763,5.857968485226644e-09,6.969423217081359e-10
0.0010495932305582267,5.925711701748809e-09,6.932363819529036e-10
0.0010642092440647246,5.9947041083129146e-09,6.895880609795832e-10
0.0010790287915161836,6.0649637250104635e-09,6.859979961758073e-10
0.0010940547072057435,6.136508806317116e-09,6.824668514865268e-10
0.0011092898648952228,6.2093578455369556e-09,6.789953178920938e-10
0.0011247371783647507,6.283529579326803e-09,6.755841138768155e-10
0.0011403996019700331,6.359042992298983e-09,6.722339858862219e-10
0.0011562801312073755,6.435917321701293e-09,6.689457087711771e-10
0.0011723818032865997,6.514172062173015e-09,6.657200862168656e-10
0.0011887076977119032,6.593826970575446e-09,6.625579511546036e-10
0.0012052609368708414,6.674902070896096e-09,6.5946016615431e-10
0.0012220446866314887,6.757417659225127e-09,6.56427623795397e-10
0.0012390621569479156,6.841394308803102e-09,6.534612470137459e-10
0.0012563166024741215,6.926852875139125e-09,6.505619894223458e-10
0.0012738113231864786,7.01381450119813e-09,6.477308356031155e-10
0.0012915496650148827,7.102300622656863e-09,6.449688013673366e-10
0.0013095350204826678,7.19233297322736e-09,6.422769339820907e-10
0.001327770829355429,7.2839335900473864e-09,6.396563123600335e-10
0.001346260579298911,7.377124819137263e-09,6.371080472097978e-10
0.0013650078065460137,7.471929320922198e-09,6.346332811443191e-10
0.0013840160965731302,7.568370075820011e-09,6.322331887443385e-10
0.0014032890847858733,7.666470389893431e-09,6.299089765743841e-10
0.001422830457214352,7.766253900566815e-09,6.276618831485331e-10
0.0014426439512181589,7.867744582407085e-09,6.254931788433271e-10
0.00146273335620113,7.970966752968348e-09,6.234041657552805e-10
0.0014831025143361028,8.07594507870046e-09,6.213961775005167e-10
0.0015037553212997384,8.182704580921124e-09,6.194705789541965e-10
0.001524695727017573,8.291270641851653e-09,6.176287659275553e-10
0.0015459277364194785,8.401669010716631e-09,6.158721647805286e-10
0.001567455410205595,8.513925809907199e-09,6.142022319681828e-10
0.0015892828656229763,8.628067541208647e-09,6.126204535193765e-10
0.0016114142772530198,8.744121092092204e-09,6.111283444463728e-10
0.0016338538778098604,8.862113742071425e-09,6.097274480844075e-10
0.0016566059589499151,8.982073169123833e-09,6.084193353605603e-10
0.0016796748720926532,9.104027456177738e-09,6.072056039916356e-10
0.0017030650292528427,9.228005097665273e-09,6.060878776111535e-10
0.001726780903884356,9.354035006141791e-09,6.050678048259735e-10
0.0017508270317357234,9.482146518972303e-09,6.041470582035246e-10
0.001775208011717636,9.612369405085861e-09,6.033273331910784e-10
0.0017999285067824766,9.744733871798075e-09,6.026103469690133e-10
0.0018249932448161504,9.879270571703039e-09,6.019978372405113e-10
0.0018504070195423021,1.0016010609634978e-08,6.014915609606692e-10
0.0018761746914391195,1.0154985549700605e-08,6.010932930085347e-10
0.0019023011886689458,1.0296227422383216e-08,6.008048248061188e-10
0.0019287915080207778,1.043976873171891e-08,6.006279628889805e-10
0.001955650715865947,1.0585642462546421e-08,6.00564527433505e-10
0.0019828839491270716,1.073388208783103e-08,6.006163507465219e-10
0.002010496416260497,1.0884521576063617e-08,6.00785275723408e-10
0.002038493398252464,1.1037595398736208e-08,6.010731542812959e-10
0.0020668802496290823,1.1193138537894308e-08,6.014818457744467e-10
0.002095662399480431,1.1351186493767823e-08,6.020132153992533e-10
0.0021248453524988827,1.1511775292481028e-08,6.026691325966911e-10
0.002154434690031882,1.1674941493842821e-08,6.034514694603412e-10
0.0021844360711494285,1.1840722199218623e-08,6.043620991583557e-10
0.0022148552337263594,1.2009155059484376e-08,6.054028943779147e-10
0.0022456979955397718,1.2180278283064516e-08,6.06575725800843e-10
0.00227697025538168,1.2354130644054322e-08,6.078824606190927e-10
0.0023086779941871674,1.2530751490428116e-08,6.093249610987668e-10
0.0023408272761782944,1.2710180752334558e-08,6.109050832012528e-10
0.002373424250023866,1.2892458950479638e-08,6.126246752698334e-10
0.002406475150015422,1.3077627204599185e-08,6.144855767898968e-10
0.00243998629725955,1.3265727242021412e-08,6.164896172305032e-10
0.0024739641008868114,1.345680140632082e-08,6.186386149746612e-10
0.002508415059277541,1.365089266606501e-08,6.209343763451768e-10
0.002543345761304648,1.3848044623654591e-08,6.233786947323721e-10
0.0025787628875938036,1.4048301524258424e-08,6.25973349829374e-10
0.002614673211801092,1.425170826484422e-08,6.287201069799802e-10
0.0026510836019085363,1.4458310403306617e-08,6.316207166434153e-10
0.0026880010215376074,1.4668154167692955e-08,6.346769139795163e-10
0.0027254325312810277,1.4881286465528326e-08,6.378904185571114e-10
0.0027633852900531726,1.5097754893241094e-08,6.412629341875558e-10
0.002801866556459195,1.5317607745689263e-08,6.447961488845465e-10
0.0028408836901833013,1.5540894025789757e-08,6.4849173495056e-10
0.002880444153396298,1.576766345425064e-08,6.523513491894018e-10
0.002920555512182745,1.5997966479407894e-08,6.56376633243595e-10
0.0029612254379880374,1.6231854287167892e-08,6.605692140545593e-10
0.003002461709085549,1.646937881105576e-08,6.64930704442776e-10
0.0030442722120642995,1.6710592742371666e-08,6.694627038044842e-10
0.0030866649433372744,1.695554954045512e-08,6.741667989207588e-10
0.0031296480106707504,1.7204303443058497e-08,6.79044564874267e-10
0.0031732296347349795,1.7456909476831106e-08,6.840975660684552e-10
0.0032174181506763717,1.771342346791382e-08,6.893273573434305e-10
0.0032622220097116668,1.7973902052646087e-08,6.947354851824371e-10
0.0033076497807442424,1.8238402688385446e-08,7.003234890024365e-10
0.0033537101520029287,1.850698366444051e-08,7.060929025220775e-10
0.0034004119327037097,1.8779704113118697e-08,7.12045255200119e-10
0.0034477640547344642,1.9056624020888573e-08,7.181820737372183e-10
0.003495775574363272,1.933780423965851e-08,7.245048836339676e-10
0.0035444556739704356,1.9623306498171494e-08,7.310152107980037e-10
0.003593813663804626,1.991319341351716e-08,7.37714583193096e-10
0.0036438589837635483,2.0207528502762017e-08,7.446045325232289e-10
0.0036946012051993025,2.05063761946974e-08,7.516865959448037e-10
0.003746050032748989,2.080980184170713e-08,7.589623178003508e-10
0.003798215306190736,2.111787173175412e-08,7.664332513673221e-10
0.003851107002325569,2.1430653100486957e-08,7.741009606158407e-10
0.003904735236885564,2.1748214143467422e-08,7.819670219696069e-10
0.0039591102664684585,2.207062402851794e-08,7.900330260644313e-10
0.004014242490499318,2.2397952908191076e-08,7.983005794992985e-10
0.004070142453219439,2.2730271932359883e-08,8.067713065751518e-10
0.004126820845702952,2.306765326093001e-08,8.1544685101702e-10
0.004184288507901585,2.3410170076674306e-08,8.243288776754755e-10
0.004242556430717777,2.3757896598188647e-08,8.33419074203771e-10
0.004301635758106791,2.4110908092970896e-08,8.427191527074364e-10
0.004361537789208006,2.4469280890621566e-08,8.522308513634381e-10
0.004422273980505897,2.4833092396166737e-08,8.619559360064044e-10
0.004483855948021191,2.5202421103503864e-08,8.7189620167979e-10
0.0045462954695324,2.557734660896881e-08,8.820534741501395e-10
0.004609604486828429,2.595794962502574e-08,8.924296113830229e-10
0.004673795107992464,2.6344311994078205e-08,9.030265049794431e-10
0.004738879609717651,2.6736516702401675e-08,9.138460815718661e-10
0.004804870439655134,2.713464789419768e-08,9.248903041792977e-10
0.004871780218794631,2.7538790885767905e-08,9.361611735210356e-10
0.004939621743878316,2.794903217980922e-08,9.476607292890434e-10
0.005008407989848212,2.8365459479827714e-08,9.593910513790257e-10
0.0050781521123276704,2.8788161704671823e-08,9.713542610805383e-10
0.005148867450137497,2.921722900318415e-08,9.8355252222664e-10
0.005220567527846975,2.965275276896994e-08,9.95988042303696e-10
0.005293266058360556,3.009482565528295e-08,1.0086630735221772e-09
0.0053669769455404765,3.0543541590026364e-08,1.021579913849324e-09
0.005441714286865887,3.099899579086818e-08,1.0347409080047107e-09
0.005517492376129128,3.14612847804707e-08,1.0481484484198425e-09
0.005594325706169377,3.193050640183117e-08,1.0618049761629183e-09
0.005672228971644538,3.240675983373425e-08,1.0757129818300581e-09
0.005751217071841614,3.289014560631322e-08,1.0898750064042499e-09
0.005831305113526219,3.338076561671908e-08,1.1042936420833464e-09
0.0059125084138318814,3.387872314489652e-08,1.118971533078498e-09
0.005994842503189409,3.43841228694635e-08,1.1339113763843272e-09
0.006078323128297224,3.489707088369429e-08,1.1491159225222795e-09
0.006162966255132942,3.5417674711602764e-08,1.164587976258465e-09
0.006248788072006888,3.594604332412413e-08,1.1803303972973688e-09
0.006335804992658254,3.64822871553939e-08,1.1963461009527858e-09
0.006424033659394191,3.702651811911979e-08,1.2126380587972429e-09
0.0065134909462727965,3.7578849625046487e-08,1.2292092992912592e-09
0.006604193962330305,3.813939659550859e-08,1.2460629083936406e-09
0.006696160054853215,3.8708275482070184e-08,1.2632020301540492e-09
0.006789406812696112,3.9285604282248436e-08,1.2806298672890409e-09
0.0068839520696454964,3.9871502556316736e-08,1.298349681742652e-09
0.006979813907830653,4.046609144418641e-08,1.3163647952326883e-09
0.0070770106611818895,4.106949368236183e-08,1.3346785897837048e-09
0.0071755609189369214,4.1681833620966106e-08,1.3532945082476834e-09
0.007275483529196233,4.230323724083489e-08,1.3722160548133909e-09
0.007376797602527731,4.293383217067225e-08,1.391446795505239e-09
0.007479522515621813,4.357374770426733e-08,1.410990358672576e-09
0.0075836779149971905,4.4223114817765625e-08,1.4308504354701404e-09
0.007689283720758305,4.4882066186991303e-08,1.451030780330444e-09
0.0077963601304052365,4.555073620481731e-08,1.4715352114288218e-09
0.00790492762269642,4.622926099857617e-08,1.4923676111417119e-09
0.008015006961565414,4.691777844750988e-08,1.5135319264988786e-09
0.008126619200091946,4.7616428200250254e-08,1.535032169630012e-09
0.008239785684528511,4.832535169232843e-08,1.556872418206336e-09
0.008354528058382871,4.904469216370502e-08,1.5790568158775903e-09
0.008470868266557402,4.9774594676316584e-08,1.6015895727048475e-09
0.008588828559546258,5.0515206131633664e-08,1.6244749655895773e-09
0.008708431497690725,5.1266675288221864e-08,1.6477173386992067e-09
0.008829699955494083,5.202915277930292e-08,1.6713211038895824e-09
0.0089526571259964,5.280279113030638e-08,1.6952907411244962e-09
0.009077326525210224,5.358774477640685e-08,1.7196307988925394e-09
0.00920373199661823,5.438417008004055e-08,1.7443458946214936e-09
0.009331897715733239,5.5192225348391524e-08,1.7694407150903306e-09
0.009461848194721992,5.601207085084348e-08,1.7949200168390279e-09
0.009593608287093146,5.684386883638687e-08,1.8207886265762016e-09
0.009727203192450537,5.7687783550974213e-08,1.8470514415846377e-09
0.00986265846131283,5.8543981254817225e-08,1.873713430124774e-09
0.01,5.9412630239613966e-08,1.9007796318360357e-09
