freq (Hz),CMRR1 mcparamset 1  (dB),CMRR1 mcparamset 2  (dB),CMRR1 mcparamset 3  (dB),CMRR1 mcparamset 4  (dB),CMRR1 mcparamset 5  (dB),CMRR1 mcparamset 6  (dB),CMRR1 mcparamset 7  (dB),CMRR1 mcparamset 8  (dB),CMRR1 mcparamset 9  (dB),CMRR1 mcparamset 10  (dB),CMRR1 mcparamset 11  (dB),CMRR1 mcparamset 12  (dB),CMRR1 mcparamset 13  (dB),CMRR1 mcparamset 14  (dB),CMRR1 mcparamset 15  (dB),CMRR1 mcparamset 16  (dB),CMRR1 mcparamset 17  (dB),CMRR1 mcparamset 18  (dB),CMRR1 mcparamset 19  (dB),CMRR1 mcparamset 20  (dB),CMRR1 mcparamset 21  (dB),CMRR1 mcparamset 22  (dB),CMRR1 mcparamset 23  (dB),CMRR1 mcparamset 24  (dB),CMRR1 mcparamset 25  (dB),CMRR1 mcparamset 26  (dB),CMRR1 mcparamset 27  (dB),CMRR1 mcparamset 28  (dB),CMRR1 mcparamset 29  (dB),CMRR1 mcparamset 30  (dB),CMRR1 mcparamset 31  (dB),CMRR1 mcparamset 32  (dB),CMRR1 mcparamset 33  (dB),CMRR1 mcparamset 34  (dB),CMRR1 mcparamset 35  (dB),CMRR1 mcparamset 36  (dB),CMRR1 mcparamset 37  (dB),CMRR1 mcparamset 38  (dB),CMRR1 mcparamset 39  (dB),CMRR1 mcparamset 40  (dB),CMRR1 mcparamset 41  (dB),CMRR1 mcparamset 42  (dB),CMRR1 mcparamset 43  (dB),CMRR1 mcparamset 44  (dB),CMRR1 mcparamset 45  (dB),CMRR1 mcparamset 46  (dB),CMRR1 mcparamset 47  (dB),CMRR1 mcparamset 48  (dB),CMRR1 mcparamset 49  (dB),CMRR1 mcparamset 50  (dB),CMRR1 mcparamset 51  (dB),CMRR1 mcparamset 52  (dB),CMRR1 mcparamset 53  (dB),CMRR1 mcparamset 54  (dB),CMRR1 mcparamset 55  (dB),CMRR1 mcparamset 56  (dB),CMRR1 mcparamset 57  (dB),CMRR1 mcparamset 58  (dB),CMRR1 mcparamset 59  (dB),CMRR1 mcparamset 60  (dB),CMRR1 mcparamset 61  (dB),CMRR1 mcparamset 62  (dB),CMRR1 mcparamset 63  (dB),CMRR1 mcparamset 64  (dB),CMRR1 mcparamset 65  (dB),CMRR1 mcparamset 66  (dB),CMRR1 mcparamset 67  (dB),CMRR1 mcparamset 68  (dB),CMRR1 mcparamset 69  (dB),CMRR1 mcparamset 70  (dB),CMRR1 mcparamset 71  (dB),CMRR1 mcparamset 72  (dB),CMRR1 mcparamset 73  (dB),CMRR1 mcparamset 74  (dB),CMRR1 mcparamset 75  (dB),CMRR1 mcparamset 76  (dB),CMRR1 mcparamset 77  (dB),CMRR1 mcparamset 78  (dB),CMRR1 mcparamset 79  (dB),CMRR1 mcparamset 80  (dB),CMRR1 mcparamset 81  (dB),CMRR1 mcparamset 82  (dB),CMRR1 mcparamset 83  (dB),CMRR1 mcparamset 84  (dB),CMRR1 mcparamset 85  (dB),CMRR1 mcparamset 86  (dB),CMRR1 mcparamset 87  (dB),CMRR1 mcparamset 88  (dB),CMRR1 mcparamset 89  (dB),CMRR1 mcparamset 90  (dB),CMRR1 mcparamset 91  (dB),CMRR1 mcparamset 92  (dB),CMRR1 mcparamset 93  (dB),CMRR1 mcparamset 94  (dB),CMRR1 mcparamset 95  (dB),CMRR1 mcparamset 96  (dB),CMRR1 mcparamset 97  (dB),CMRR1 mcparamset 98  (dB),CMRR1 mcparamset 99  (dB),CMRR1 mcparamset 100  (dB),CMRR2 mcparamset 1  (dB),CMRR2 mcparamset 2  (dB),CMRR2 mcparamset 3  (dB),CMRR2 mcparamset 4  (dB),CMRR2 mcparamset 5  (dB),CMRR2 mcparamset 6  (dB),CMRR2 mcparamset 7  (dB),CMRR2 mcparamset 8  (dB),CMRR2 mcparamset 9  (dB),CMRR2 mcparamset 10  (dB),CMRR2 mcparamset 11  (dB),CMRR2 mcparamset 12  (dB),CMRR2 mcparamset 13  (dB),CMRR2 mcparamset 14  (dB),CMRR2 mcparamset 15  (dB),CMRR2 mcparamset 16  (dB),CMRR2 mcparamset 17  (dB),CMRR2 mcparamset 18  (dB),CMRR2 mcparamset 19  (dB),CMRR2 mcparamset 20  (dB),CMRR2 mcparamset 21  (dB),CMRR2 mcparamset 22  (dB),CMRR2 mcparamset 23  (dB),CMRR2 mcparamset 24  (dB),CMRR2 mcparamset 25  (dB),CMRR2 mcparamset 26  (dB),CMRR2 mcparamset 27  (dB),CMRR2 mcparamset 28  (dB),CMRR2 mcparamset 29  (dB),CMRR2 mcparamset 30  (dB),CMRR2 mcparamset 31  (dB),CMRR2 mcparamset 32  (dB),CMRR2 mcparamset 33  (dB),CMRR2 mcparamset 34  (dB),CMRR2 mcparamset 35  (dB),CMRR2 mcparamset 36  (dB),CMRR2 mcparamset 37  (dB),CMRR2 mcparamset 38  (dB),CMRR2 mcparamset 39  (dB),CMRR2 mcparamset 40  (dB),CMRR2 mcparamset 41  (dB),CMRR2 mcparamset 42  (dB),CMRR2 mcparamset 43  (dB),CMRR2 mcparamset 44  (dB),CMRR2 mcparamset 45  (dB),CMRR2 mcparamset 46  (dB),CMRR2 mcparamset 47  (dB),CMRR2 mcparamset 48  (dB),CMRR2 mcparamset 49  (dB),CMRR2 mcparamset 50  (dB),CMRR2 mcparamset 51  (dB),CMRR2 mcparamset 52  (dB),CMRR2 mcparamset 53  (dB),CMRR2 mcparamset 54  (dB),CMRR2 mcparamset 55  (dB),CMRR2 mcparamset 56  (dB),CMRR2 mcparamset 57  (dB),CMRR2 mcparamset 58  (dB),CMRR2 mcparamset 59  (dB),CMRR2 mcparamset 60  (dB),CMRR2 mcparamset 61  (dB),CMRR2 mcparamset 62  (dB),CMRR2 mcparamset 63  (dB),CMRR2 mcparamset 64  (dB),CMRR2 mcparamset 65  (dB),CMRR2 mcparamset 66  (dB),CMRR2 mcparamset 67  (dB),CMRR2 mcparamset 68  (dB),CMRR2 mcparamset 69  (dB),CMRR2 mcparamset 70  (dB),CMRR2 mcparamset 71  (dB),CMRR2 mcparamset 72  (dB),CMRR2 mcparamset 73  (dB),CMRR2 mcparamset 74  (dB),CMRR2 mcparamset 75  (dB),CMRR2 mcparamset 76  (dB),CMRR2 mcparamset 77  (dB),CMRR2 mcparamset 78  (dB),CMRR2 mcparamset 79  (dB),CMRR2 mcparamset 80  (dB),CMRR2 mcparamset 81  (dB),CMRR2 mcparamset 82  (dB),CMRR2 mcparamset 83  (dB),CMRR2 mcparamset 84  (dB),CMRR2 mcparamset 85  (dB),CMRR2 mcparamset 86  (dB),CMRR2 mcparamset 87  (dB),CMRR2 mcparamset 88  (dB),CMRR2 mcparamset 89  (dB),CMRR2 mcparamset 90  (dB),CMRR2 mcparamset 91  (dB),CMRR2 mcparamset 92  (dB),CMRR2 mcparamset 93  (dB),CMRR2 mcparamset 94  (dB),CMRR2 mcparamset 95  (dB),CMRR2 mcparamset 96  (dB),CMRR2 mcparamset 97  (dB),CMRR2 mcparamset 98  (dB),CMRR2 mcparamset 99  (dB),CMRR2 mcparamset 100  (dB)
630.957E3,124.315,120.864,117.175,136.067,121.024,125.123,131.470,117.937,149.103,133.944,126.496,130.778,132.561,121.883,122.052,130.502,117.694,125.749,146.244,126.171,135.742,122.761,125.369,131.246,120.960,129.601,132.467,116.174,138.472,111.727,127.481,114.527,115.501,122.823,133.631,114.628,135.572,125.811,130.272,151.213,136.455,117.621,127.949,124.931,140.583,136.589,120.604,127.165,134.627,116.154,128.506,118.659,115.369,119.069,121.940,115.803,125.236,130.349,129.574,115.494,117.331,142.834,129.384,128.742,119.717,118.681,131.942,137.927,150.510,114.468,120.766,117.652,129.758,146.929,141.693,118.426,128.235,124.981,115.759,119.304,122.046,130.127,154.672,115.929,117.456,129.421,116.499,129.328,120.652,119.389,125.516,114.255,131.884,139.036,117.349,133.051,127.107,116.499,142.008,135.872,124.201,115.861,123.356,122.729,115.439,120.040,119.195,123.635,120.736,116.350,131.450,127.134,120.186,126.647,121.019,126.602,126.764,118.841,120.924,114.941,118.314,112.940,126.816,121.605,132.379,116.292,120.101,119.201,140.373,116.494,114.527,112.605,120.092,123.356,114.405,114.907,116.409,126.315,127.459,140.036,128.922,126.947,137.313,135.531,136.628,127.381,120.527,120.557,116.960,134.368,124.467,118.544,114.737,134.574,119.143,121.511,131.920,135.545,120.380,142.346,124.888,124.604,129.458,120.996,119.073,122.701,143.192,119.070,123.419,136.933,112.155,132.072,119.692,117.761,128.982,123.907,117.697,123.442,120.440,122.605,117.933,130.133,138.811,123.493,123.569,126.999,123.676,125.151,117.573,118.554,122.794,116.389,123.079,122.957,122.478,123.161,117.670,120.755,116.340,130.537
794.328E3,124.210,120.811,117.170,135.905,121.023,125.119,131.460,117.918,148.381,133.549,126.474,130.732,132.335,121.876,122.046,130.495,117.694,125.704,145.780,125.717,133.747,122.751,125.367,131.245,120.958,129.506,130.489,116.174,138.472,111.727,126.928,114.520,115.459,122.732,133.617,114.624,135.176,125.661,129.503,149.852,134.843,117.596,127.947,124.924,138.937,136.532,120.594,127.076,134.069,116.155,128.404,118.638,115.368,119.057,121.875,115.801,125.199,130.059,128.994,115.490,117.333,142.780,129.312,128.723,119.719,118.669,130.046,137.299,149.550,114.460,120.701,117.650,129.720,146.909,141.387,118.411,128.231,124.983,115.757,119.303,122.039,130.114,153.367,115.925,117.455,129.423,116.498,129.317,120.624,119.381,125.515,114.250,131.653,137.755,117.348,132.160,127.090,116.482,140.946,135.283,124.097,115.854,123.265,122.722,115.437,119.983,119.155,123.636,120.734,116.351,131.387,127.029,120.175,126.600,120.960,126.232,126.733,118.842,120.885,114.899,118.315,112.940,126.467,121.543,132.334,116.290,120.013,119.192,140.147,116.489,114.526,112.604,120.078,123.346,114.405,114.902,116.408,125.927,127.105,139.987,128.922,126.828,137.297,133.620,136.616,127.187,120.476,120.519,116.957,132.515,124.409,118.545,114.725,134.260,119.113,121.507,131.807,134.799,120.333,141.645,124.762,124.415,129.391,120.949,119.073,122.693,141.276,119.068,123.356,136.549,112.150,131.992,119.691,117.759,128.954,123.894,117.695,123.421,120.418,122.582,117.921,130.130,138.755,123.489,123.549,126.689,123.677,125.091,117.554,118.533,122.726,116.382,123.078,122.959,122.458,123.069,117.600,120.747,116.332,129.971
1.00000E6,124.048,120.729,117.162,135.660,121.023,125.113,131.443,117.888,147.436,132.987,126.438,130.660,131.999,121.866,122.037,130.483,117.694,125.634,145.131,125.084,131.750,122.735,125.364,131.245,120.956,129.359,128.503,116.176,138.472,111.728,126.175,114.507,115.394,122.592,133.595,114.617,134.614,125.433,128.509,148.310,133.106,117.556,127.943,124.912,137.177,136.443,120.578,126.939,133.311,116.155,128.248,118.606,115.366,119.038,121.775,115.799,125.142,129.635,128.209,115.483,117.336,142.697,129.200,128.692,119.721,118.650,128.114,136.460,148.362,114.446,120.600,117.647,129.659,146.877,140.943,118.388,128.223,124.985,115.754,119.300,122.029,130.093,151.871,115.919,117.453,129.428,116.497,129.301,120.581,119.368,125.514,114.241,131.311,136.279,117.347,131.041,127.064,116.456,139.662,134.489,123.938,115.844,123.125,122.711,115.435,119.896,119.094,123.638,120.731,116.353,131.288,126.868,120.159,126.527,120.868,125.704,126.683,118.844,120.823,114.834,118.315,112.940,125.965,121.446,132.264,116.287,119.879,119.179,139.812,116.480,114.524,112.602,120.055,123.329,114.406,114.894,116.407,125.374,126.596,139.911,128.921,126.647,137.271,131.677,136.597,126.896,120.396,120.458,116.951,130.611,124.317,118.547,114.706,133.804,119.066,121.500,131.635,133.829,120.260,140.724,124.571,124.131,129.286,120.875,119.073,122.681,139.331,119.066,123.259,136.003,112.144,131.869,119.690,117.757,128.911,123.873,117.691,123.389,120.383,122.545,117.903,130.127,138.667,123.483,123.517,126.237,123.679,124.997,117.524,118.500,122.619,116.372,123.077,122.961,122.425,122.926,117.491,120.735,116.318,129.202
1.25893E6,123.804,120.602,117.149,135.298,121.022,125.104,131.418,117.840,146.264,132.224,126.382,130.548,131.515,121.849,122.023,130.463,117.694,125.526,144.265,124.237,129.752,122.710,125.359,131.243,120.952,129.136,126.512,116.178,138.472,111.729,125.197,114.488,115.294,122.379,133.560,114.607,133.849,125.095,127.290,146.627,131.282,117.493,127.937,124.893,135.338,136.305,120.553,126.729,132.329,116.155,128.012,118.555,115.363,119.009,121.621,115.794,125.051,129.039,127.199,115.472,117.340,142.568,129.028,128.643,119.725,118.619,126.156,135.394,146.965,114.425,120.445,117.643,129.565,146.827,140.321,118.353,128.211,124.989,115.748,119.296,122.013,130.061,150.223,115.909,117.451,129.434,116.495,129.274,120.514,119.348,125.512,114.227,130.818,134.646,117.345,129.707,127.022,116.414,138.184,133.469,123.696,115.827,122.911,122.692,115.432,119.760,118.998,123.640,120.726,116.355,131.136,126.625,120.132,126.414,120.727,124.979,126.605,118.846,120.727,114.732,118.316,112.940,125.273,121.298,132.155,116.282,119.673,119.157,139.328,116.467,114.521,112.598,120.019,123.304,114.406,114.881,116.406,124.622,125.894,139.792,128.920,126.375,137.231,129.713,136.568,126.471,120.272,120.362,116.943,128.672,124.176,118.549,114.676,133.167,118.991,121.489,131.376,132.632,120.147,139.575,124.284,123.716,129.126,120.760,119.074,122.662,137.365,119.063,123.108,135.257,112.133,131.681,119.688,117.754,128.843,123.840,117.685,123.338,120.328,122.487,117.874,130.121,138.532,123.473,123.466,125.607,123.683,124.852,117.478,118.447,122.456,116.356,123.074,122.965,122.375,122.710,117.324,120.716,116.297,128.208
1.58489E6,123.443,120.409,117.129,134.780,121.021,125.089,131.377,117.766,144.879,131.235,126.296,130.376,130.844,121.822,122.000,130.433,117.694,125.359,143.166,123.162,127.754,122.671,125.351,131.241,120.945,128.805,124.518,116.182,138.471,111.731,123.993,114.457,115.139,122.061,133.505,114.591,132.859,124.609,125.868,144.841,129.396,117.396,127.927,124.864,133.445,136.095,120.514,126.417,131.122,116.156,127.663,118.476,115.358,118.962,121.387,115.788,124.912,128.235,125.963,115.454,117.348,142.370,128.768,128.567,119.730,118.571,124.184,134.108,145.391,114.392,120.210,117.636,129.420,146.748,139.488,118.296,128.192,124.995,115.739,119.290,121.988,130.009,148.461,115.893,117.446,129.445,116.493,129.233,120.409,119.316,125.508,114.206,130.138,132.896,117.342,128.187,126.957,116.349,136.548,132.225,123.340,115.801,122.593,122.664,115.426,119.553,118.850,123.644,120.718,116.360,130.905,126.265,120.090,126.240,120.511,124.033,126.485,118.850,120.579,114.575,118.318,112.940,124.362,121.073,131.988,116.274,119.366,119.122,138.657,116.446,114.516,112.593,119.963,123.263,114.407,114.860,116.403,123.645,124.973,139.610,128.919,125.976,137.169,127.737,136.521,125.872,120.082,120.216,116.930,126.711,123.961,118.553,114.630,132.318,118.876,121.472,130.994,131.229,119.974,138.214,123.864,123.130,128.883,120.585,119.074,122.631,135.388,119.057,122.880,134.288,112.116,131.399,119.685,117.748,128.738,123.788,117.676,123.258,120.242,122.398,117.828,130.112,138.326,123.457,123.388,124.763,123.689,124.631,117.405,118.366,122.209,116.330,123.070,122.972,122.296,122.387,117.071,120.686,116.264,126.989
1.99526E6,122.926,120.119,117.096,134.070,121.019,125.066,131.314,117.651,143.315,130.021,126.161,130.116,129.959,121.780,121.964,130.386,117.694,125.108,141.839,121.867,125.756,122.610,125.339,131.238,120.935,128.327,122.524,116.187,138.469,111.735,122.583,114.409,114.904,121.601,133.416,114.565,131.643,123.935,124.279,142.984,127.471,117.246,127.912,124.817,131.518,135.780,120.453,125.965,129.713,116.157,127.162,118.354,115.350,118.890,121.040,115.777,124.701,127.206,124.526,115.427,117.359,142.073,128.383,128.448,119.739,118.495,122.201,132.628,143.681,114.340,119.862,117.626,129.199,146.624,138.428,118.209,128.163,125.005,115.725,119.281,121.948,129.930,146.619,115.869,117.439,129.462,116.489,129.169,120.249,119.265,125.503,114.172,129.241,131.063,117.337,126.522,126.855,116.247,134.795,130.781,122.828,115.760,122.132,122.618,115.417,119.244,118.625,123.651,120.706,116.366,130.563,125.750,120.025,125.978,120.191,122.859,126.301,118.856,120.354,114.338,118.321,112.939,123.222,120.738,131.734,116.261,118.920,119.068,137.769,116.414,114.509,112.585,119.875,123.200,114.408,114.827,116.399,122.443,123.824,139.334,128.917,125.411,137.071,125.753,136.448,125.066,119.798,119.993,116.909,124.736,123.640,118.559,114.557,131.242,118.700,121.445,130.450,129.652,119.713,136.672,123.272,122.338,128.524,120.321,119.076,122.584,133.402,119.048,122.542,133.093,112.089,130.987,119.680,117.739,128.575,123.707,117.662,123.134,120.109,122.259,117.757,130.097,138.019,123.433,123.266,123.692,123.698,124.303,117.293,118.240,121.843,116.290,123.063,122.983,122.173,121.920,116.698,120.639,116.212,125.566
2.51189E6,122.214,119.698,117.046,133.141,121.015,125.030,131.216,117.475,141.609,128.600,125.956,129.733,128.850,121.714,121.908,130.311,117.693,124.737,140.307,120.379,123.758,122.515,125.321,131.233,120.919,127.664,120.528,116.196,138.463,111.739,121.002,114.334,114.557,120.958,133.274,114.525,130.220,123.045,122.564,141.080,125.520,117.018,127.887,124.745,129.571,135.318,120.358,125.334,128.137,116.159,126.473,118.167,115.338,118.777,120.543,115.761,124.386,125.955,122.922,115.384,117.377,141.639,127.833,128.267,119.753,118.379,120.212,130.994,141.869,114.259,119.361,117.609,128.870,146.430,137.148,118.073,128.116,125.021,115.703,119.266,121.885,129.806,144.725,115.830,117.429,129.488,116.482,129.069,120.006,119.187,125.493,114.118,128.121,129.176,117.330,124.750,126.700,116.091,132.959,129.175,122.125,115.696,121.489,122.548,115.403,118.796,118.291,123.661,120.687,116.377,130.070,125.041,119.924,125.593,119.727,121.476,126.024,118.866,120.020,113.988,118.324,112.939,121.869,120.256,131.359,116.240,118.296,118.984,136.653,116.362,114.497,112.573,119.740,123.101,114.409,114.776,116.393,121.035,122.462,138.929,128.913,124.644,136.921,123.764,136.334,124.033,119.382,119.662,116.877,122.752,123.176,118.569,114.443,129.947,118.435,121.403,129.708,127.943,119.328,134.989,122.474,121.320,128.009,119.932,119.077,122.509,131.411,119.034,122.054,131.691,112.047,130.404,119.672,117.724,128.330,123.583,117.640,122.945,119.907,122.048,117.646,130.074,137.573,123.393,123.080,122.401,123.713,123.830,117.121,118.048,121.321,116.227,123.052,123.000,121.986,121.269,116.166,120.565,116.131,123.975
3.16228E6,121.281,119.106,116.966,131.991,121.010,124.974,131.066,117.211,139.799,127.008,125.649,129.184,127.532,121.613,121.819,130.196,117.690,124.206,138.604,118.736,121.760,122.370,125.291,131.224,120.893,126.785,118.534,116.210,138.446,111.746,119.289,114.217,114.057,120.102,133.044,114.462,128.626,121.930,120.759,139.149,123.552,116.682,127.848,124.633,127.616,134.666,120.213,124.492,126.436,116.161,125.570,117.888,115.318,118.605,119.858,115.735,123.931,124.507,121.192,115.317,117.404,141.024,127.075,127.994,119.774,118.201,118.220,129.245,139.983,114.133,118.670,117.582,128.396,146.129,135.673,117.866,128.042,125.045,115.668,119.242,121.787,129.618,142.796,115.768,117.411,129.529,116.471,128.916,119.650,119.065,125.476,114.035,126.791,127.253,117.318,122.905,126.466,115.856,131.065,127.447,121.202,115.597,120.632,122.438,115.381,118.169,117.810,123.677,120.658,116.394,129.388,124.111,119.769,125.046,119.082,119.916,125.619,118.881,119.539,113.484,118.331,112.938,120.333,119.588,130.820,116.208,117.461,118.854,135.320,116.281,114.478,112.552,119.534,122.949,114.412,114.695,116.384,119.455,120.919,138.350,128.908,123.654,136.692,121.772,136.156,122.778,118.796,119.183,116.825,120.762,122.528,118.584,114.270,128.462,118.046,121.338,128.743,126.138,118.781,133.204,121.449,120.079,127.298,119.381,119.079,122.394,129.417,119.011,121.380,130.116,111.981,129.617,119.660,117.702,127.967,123.393,117.604,122.662,119.605,121.735,117.476,130.039,136.949,123.332,122.800,120.915,123.735,123.171,116.861,117.759,120.603,116.129,123.035,123.026,121.704,120.403,115.437,120.451,116.006,122.257
3.98107E6,120.118,118.311,116.843,130.639,121.001,124.887,130.840,116.824,137.911,125.285,125.201,128.428,126.038,121.459,121.682,130.017,117.683,123.480,136.757,116.976,119.763,122.153,125.245,131.211,120.853,125.680,116.541,116.232,138.402,111.754,117.483,114.038,113.369,119.018,132.675,114.364,126.899,120.602,118.897,137.202,121.575,116.197,127.786,124.462,125.660,133.780,119.994,123.428,124.652,116.166,124.449,117.482,115.288,118.347,118.957,115.694,123.297,122.901,119.371,115.212,117.448,140.190,126.079,127.593,119.804,117.934,116.225,127.417,138.045,113.940,117.760,117.541,127.736,145.670,134.044,117.557,127.926,125.084,115.614,119.204,121.635,129.337,140.846,115.673,117.384,129.590,116.454,128.687,119.142,118.881,125.443,113.906,125.287,125.310,117.300,121.013,126.121,115.508,129.134,125.633,120.055,115.444,119.547,122.271,115.346,117.331,117.143,123.702,120.611,116.420,128.488,122.953,119.534,124.301,118.223,118.219,125.045,118.905,118.872,112.789,118.340,112.936,118.655,118.704,130.075,116.157,116.400,118.656,133.800,116.156,114.448,112.521,119.225,122.719,114.417,114.572,116.368,117.746,119.235,137.555,128.899,122.441,136.353,119.780,135.882,121.324,118.005,118.516,116.745,118.768,121.663,118.609,114.009,126.826,117.494,121.236,127.554,124.268,118.033,131.349,120.201,118.637,126.363,118.629,119.082,122.218,127.422,118.976,120.489,128.408,111.878,128.605,119.642,117.666,127.445,123.108,117.548,122.248,119.167,121.281,117.219,129.983,136.117,123.237,122.389,119.275,123.771,122.297,116.481,117.337,119.664,115.979,123.008,123.068,121.292,119.306,114.487,120.276,115.815,120.448
5.01187E6,118.742,117.299,116.655,129.121,120.988,124.754,130.508,116.276,135.964,123.466,124.570,127.435,124.413,121.229,121.470,129.746,117.666,122.531,134.786,115.134,117.769,121.834,125.173,131.190,120.791,124.360,114.552,116.265,138.293,111.763,115.612,113.769,112.464,117.714,132.085,114.213,125.074,119.094,117.001,135.252,119.594,115.528,127.687,124.208,123.715,132.633,119.671,122.152,122.817,116.172,123.128,116.913,115.240,117.969,117.834,115.631,122.455,121.179,117.487,115.052,117.517,139.110,124.832,127.021,119.848,117.543,114.228,125.538,136.064,113.652,116.623,117.476,126.860,144.983,132.300,117.106,127.746,125.144,115.530,119.145,121.402,128.928,138.887,115.527,117.342,129.679,116.427,128.352,118.450,118.606,125.380,113.708,123.654,123.360,117.273,119.095,125.630,115.011,127.178,123.764,118.699,115.213,118.242,122.019,115.292,116.267,116.260,123.742,120.538,116.462,127.360,121.581,119.188,123.336,117.140,116.424,124.268,118.944,117.991,111.876,118.355,112.934,116.872,117.593,129.093,116.077,115.120,118.359,132.133,115.965,114.402,112.471,118.777,122.378,114.423,114.383,116.344,115.943,117.447,136.514,128.885,121.028,135.861,117.789,135.469,119.710,116.990,117.630,116.622,116.771,120.568,118.647,113.627,125.079,116.743,121.081,126.159,122.354,117.059,129.449,118.753,117.032,125.196,117.656,119.084,121.954,125.426,118.921,119.372,126.606,111.720,127.371,119.612,117.610,126.726,122.694,117.460,121.663,118.555,120.649,116.841,129.899,135.063,123.091,121.807,117.518,123.827,121.194,115.940,116.741,118.495,115.751,122.966,123.135,120.708,117.988,113.309,120.012,115.529,118.578
6.30957E6,117.183,116.078,116.370,127.485,120.967,124.554,130.036,115.535,133.969,121.578,123.720,126.194,122.705,120.894,121.150,129.344,117.622,121.354,132.700,113.235,115.776,121.386,125.065,131.156,120.694,122.856,112.568,116.318,138.030,111.767,113.698,113.375,111.334,116.220,131.167,113.984,123.179,117.449,115.092,133.307,117.611,114.648,127.528,123.838,121.789,131.214,119.214,120.695,120.961,116.181,121.648,116.152,115.168,117.434,116.507,115.533,121.395,119.378,115.561,114.811,117.623,137.780,123.341,126.241,119.902,116.992,112.231,123.631,134.046,113.231,115.272,117.375,125.754,143.988,130.476,116.474,127.467,125.237,115.401,119.054,121.051,128.355,136.925,115.305,117.275,129.802,116.385,127.881,117.554,118.209,125.253,113.410,121.937,121.410,117.233,117.165,124.961,114.331,125.207,121.862,117.169,114.873,116.747,121.649,115.207,114.985,115.149,123.805,120.425,116.528,126.015,120.027,118.695,122.150,115.843,114.561,123.265,119.004,116.886,110.735,118.377,112.931,115.018,116.270,127.857,115.952,113.650,117.927,130.357,115.677,114.330,112.393,118.148,121.889,114.433,114.101,116.305,114.079,115.588,135.211,128.864,119.454,135.178,115.801,134.857,117.975,115.754,116.510,116.433,114.773,119.248,118.706,113.085,123.260,115.772,120.847,124.594,120.413,115.855,127.523,117.143,115.304,123.806,116.459,119.083,121.568,123.429,118.836,118.043,124.739,111.480,125.940,119.565,117.523,125.778,122.114,117.323,120.872,117.738,119.810,116.301,129.772,133.795,122.870,121.016,115.679,123.915,119.874,115.206,115.937,117.114,115.413,122.900,123.241,119.915,116.476,111.923,119.624,115.114,116.672
7.94328E6,115.480,114.680,115.950,125.778,120.935,124.263,129.395,114.582,131.930,119.642,122.630,124.713,120.956,120.427,120.678,128.764,117.516,119.966,130.498,111.297,113.788,120.783,124.901,131.102,120.546,121.208,110.591,116.397,137.449,111.748,111.759,112.816,109.995,114.572,129.809,113.646,121.232,115.709,113.186,131.376,115.630,113.548,127.273,123.320,119.895,129.533,118.592,119.102,119.110,116.195,120.058,115.188,115.057,116.712,115.010,115.383,120.130,117.530,113.608,114.456,117.786,136.211,121.627,125.226,119.956,116.248,110.235,121.711,131.991,112.639,113.739,117.221,124.430,142.611,128.602,115.624,127.043,125.380,115.207,118.913,120.536,127.588,134.968,114.976,117.171,129.949,116.319,127.249,116.455,117.656,124.996,112.975,120.179,119.470,117.175,115.238,124.096,113.444,123.226,119.946,115.509,114.385,115.099,121.126,115.078,113.513,113.824,123.902,120.254,116.631,124.485,118.331,118.020,120.765,114.362,112.654,122.036,119.098,115.572,109.382,118.410,112.926,113.116,114.764,126.370,115.760,112.029,117.322,128.504,115.254,114.220,112.272,117.305,121.215,114.448,113.691,116.243,112.176,113.682,133.650,128.832,117.763,134.270,113.818,133.979,116.156,114.323,115.163,116.152,112.773,117.729,118.797,112.351,121.397,114.580,120.506,122.903,118.457,114.439,125.586,115.410,113.489,122.223,115.059,119.067,121.023,121.434,118.705,116.535,122.831,111.125,124.349,119.492,117.389,124.591,121.336,117.111,119.855,116.702,118.754,115.563,129.587,132.347,122.543,119.993,113.784,124.048,118.364,114.258,114.901,115.551,114.928,122.796,123.409,118.892,114.805,110.362,119.073,114.535,114.747
