f,noise
353.183,1.0703198874776393e-09
353.997,1.0702761531996924e-09
354.813,1.0702325110926747e-09
355.631,1.0701889612574214e-09
356.451,1.0701455037907722e-09
357.273,1.0701021387856123e-09
358.096,1.0700589187263905e-09
358.922,1.0700157386684657e-09
359.749,1.069972703247676e-09
360.579,1.069929708466273e-09
361.41,1.0698868580022062e-09
362.243,1.0698441000093217e-09
363.078,1.0698014345570403e-09
363.915,1.0697588617111266e-09
364.754,1.0697163815337286e-09
365.595,1.0696739940834134e-09
366.438,1.0696316994152055e-09
367.282,1.0695895474098385e-09
368.129,1.0695474382298553e-09
368.978,1.0695054219771875e-09
369.828,1.0694635478443465e-09
370.681,1.0694217173425779e-09
371.535,1.0693800285872423e-09
372.392,1.0693383839785952e-09
373.25,1.069296880733842e-09
374.111,1.0692554221343487e-09
374.973,1.0692141045073226e-09
375.837,1.0691728796124958e-09
376.704,1.0691317000798715e-09
377.572,1.0690906609170827e-09
378.443,1.0690496675737985e-09
379.315,1.0690088141878052e-09
380.189,1.0689680535930295e-09
381.066,1.0689273394742058e-09
381.944,1.0688867646795115e-09
382.825,1.0688462367786746e-09
383.707,1.068805847769836e-09
384.592,1.0687655060575138e-09
385.478,1.0687253027976425e-09
386.367,1.0686851472219878e-09
387.258,1.068645084791101e-09
388.15,1.0686051601393576e-09
389.045,1.068565283725597e-09
389.942,1.0685255003834373e-09
390.841,1.0684858100829609e-09
391.742,1.0684462127916953e-09
392.645,1.0684067084746437e-09
393.55,1.0683672970943158e-09
394.457,1.0683279786107585e-09
395.367,1.0682887099276081e-09
396.278,1.0682495773041825e-09
397.192,1.06821049477991e-09
398.107,1.0681715478243464e-09
399.025,1.0681326512536792e-09
399.945,1.0680938476734552e-09
400.867,1.0680551370246142e-09
401.791,1.0680165192458787e-09
402.717,1.0679779942737844e-09
403.645,1.0679395620427068e-09
404.576,1.0679011813536855e-09
405.509,1.0678628936430318e-09
406.443,1.06782473959308e-09
407.38,1.0677866374275562e-09
408.319,1.0677486280114475e-09
409.261,1.0677106710620713e-09
410.204,1.0676728470842018e-09
411.15,1.0676350757708706e-09
412.098,1.067597397235153e-09
413.048,1.067559811386191e-09
414.0,1.0675223181312874e-09
414.954,1.0674849173759313e-09
415.911,1.0674475700874663e-09
416.869,1.0674103542179454e-09
417.83,1.0673731919707503e-09
418.794,1.067336083772066e-09
419.759,1.067299106503503e-09
420.727,1.0672621834189963e-09
421.697,1.0672253528131836e-09
422.669,1.0671886145729803e-09
423.643,1.0671519685837333e-09
424.62,1.0671153773620596e-09
425.598,1.0670789156948803e-09
426.58,1.0670424718702894e-09
427.563,1.067006157355391e-09
428.549,1.0669698981387157e-09
429.536,1.0669337676417643e-09
430.527,1.0668976561663384e-09
431.519,1.066861673149671e-09
432.514,1.0668257459110624e-09
433.511,1.0667899106705488e-09
434.51,1.0667541672906336e-09
435.512,1.0667184800978655e-09
436.516,1.0666828848109648e-09
437.522,1.0666473812863555e-09
438.531,1.0666119343286633e-09
439.542,1.0665765791622128e-09
440.555,1.0665413156375965e-09
441.57,1.066506143604295e-09
442.588,1.0664710284951794e-09
443.609,1.0664359706284378e-09
444.631,1.0664010385210323e-09
445.656,1.0663661636539082e-09
446.684,1.0663313463334547e-09
447.713,1.0662966541357514e-09
448.745,1.0662620194678847e-09
449.78,1.066227442624746e-09
450.817,1.0661929570753259e-09
451.856,1.0661585626501318e-09
452.898,1.0661242263016803e-09
453.942,1.0660899810357816e-09
454.988,1.0660558266782149e-09
456.037,1.0660217306247594e-09
457.088,1.065987725424564e-09
458.142,1.0659537787649564e-09
459.198,1.065919922893501e-09
460.257,1.065886125786541e-09
461.318,1.0658524193928207e-09
462.381,1.0658188035264905e-09
463.447,1.0657852465936117e-09
464.515,1.065751780100948e-09
465.586,1.0657183727371685e-09
466.659,1.06568505571717e-09
467.735,1.065651798009754e-09
468.813,1.0656186305406463e-09
469.894,1.0655855225563197e-09
470.977,1.065552504696008e-09
472.063,1.0655195464814098e-09
473.151,1.0654866782679265e-09
474.242,1.0654538698500522e-09
475.335,1.0654211513019978e-09
476.431,1.0653884926886388e-09
477.529,1.0653559238056185e-09
478.63,1.0653234149857944e-09
479.733,1.0652909957488463e-09
480.839,1.0652586366932318e-09
481.948,1.0652263380076156e-09
483.059,1.0651941288015937e-09
484.172,1.0651620088597166e-09
485.289,1.0651299206431673e-09
486.407,1.0650979503128235e-09
487.528,1.065066040457119e-09
488.652,1.0650341912464169e-09
489.779,1.0650024028473133e-09
490.908,1.064970703435883e-09
492.04,1.064939064902127e-09
493.174,1.0649075151611823e-09
494.311,1.0648760263549224e-09
495.45,1.0648446261400239e-09
496.592,1.0648132869079564e-09
497.737,1.0647820088046605e-09
498.884,1.0647508191027963e-09
500.035,1.064719663556847e-09
501.187,1.064688623323017e-09
502.343,1.064657617515778e-09
503.501,1.0646266999098066e-09
504.661,1.0645958702669912e-09
505.825,1.064565075558235e-09
506.991,1.0645343688183506e-09
508.159,1.0645037498058325e-09
509.331,1.0644731662080227e-09
510.505,1.0644426703300798e-09
511.682,1.0644122361289206e-09
512.861,1.0643818893938004e-09
514.044,1.0643515787519064e-09
515.229,1.0643213555505491e-09
516.416,1.0642912195404432e-09
517.607,1.0642611200430457e-09
518.8,1.0642311076992314e-09
519.996,1.0642011572719903e-09
521.195,1.0641712688516722e-09
522.396,1.0641414672828946e-09
523.6,1.064111727666761e-09
524.807,1.0640820500863491e-09
526.017,1.0640524346218704e-09
527.23,1.064022881350697e-09
528.445,1.063993414544434e-09
529.663,1.0639640098567416e-09
530.884,1.063934667358102e-09
532.108,1.0639053871162635e-09
533.335,1.0638761691962697e-09
534.564,1.063847037309999e-09
535.797,1.0638179441100564e-09
537.032,1.0637889368455262e-09
538.27,1.0637599919228128e-09
539.511,1.0637311093952594e-09
540.754,1.0637023124279855e-09
542.001,1.0636735547349874e-09
543.25,1.0636448824860993e-09
544.503,1.0636162498126371e-09
545.758,1.0635877024590948e-09
547.016,1.063559217561645e-09
548.277,1.0635307951577118e-09
549.541,1.0635024352823419e-09
550.808,1.063474137968231e-09
552.077,1.0634459254270072e-09
553.35,1.0634177532228703e-09
554.626,1.0633896436646819e-09
555.904,1.06336161865462e-09
557.186,1.0633336343567292e-09
558.47,1.0633057344483876e-09
559.758,1.0632778754890588e-09
561.048,1.0632501007537802e-09
562.341,1.0632223885773462e-09
563.638,1.0631947176858703e-09
564.937,1.0631671307578685e-09
566.239,1.0631396064176282e-09
567.545,1.0631121236754873e-09
568.853,1.0630847246216588e-09
570.164,1.0630573881661207e-09
571.479,1.0630300935996834e-09
572.796,1.0630028824323918e-09
574.116,1.0629757338561462e-09
575.44,1.0629486274385164e-09
576.766,1.062921604117427e-09
578.096,1.062894623122889e-09
579.429,1.0628677048682246e-09
580.764,1.0628408693941164e-09
582.103,1.0628140764813238e-09
583.445,1.0627873462590436e-09
584.79,1.0627606787071478e-09
586.138,1.0627340738037785e-09
587.489,1.062707531525368e-09
588.844,1.0626810323347871e-09
590.201,1.0626546153179933e-09
591.562,1.0626282415110428e-09
592.925,1.0626019496399372e-09
594.292,1.06257570109253e-09
595.662,1.06254951516814e-09
597.035,1.062523391830579e-09
598.412,1.0624973121459396e-09
599.791,1.062471313953651e-09
601.174,1.062445359506185e-09
602.56,1.062419467656266e-09
603.949,1.0623936383589834e-09
605.341,1.0623678715679851e-09
606.736,1.0623421672354973e-09
608.135,1.0623165070124553e-09
609.537,1.062290909315421e-09
610.942,1.062265374091282e-09
612.35,1.0622399012855836e-09
613.762,1.062214472874943e-09
615.177,1.0621891069340886e-09
616.595,1.062163803403478e-09
618.016,1.0621385622223037e-09
619.441,1.0621133656871703e-09
620.869,1.0620882315373584e-09
622.3,1.0620631597072177e-09
623.735,1.0620381327293967e-09
625.173,1.0620131680954344e-09
626.614,1.0619882657350205e-09
628.058,1.0619634255767103e-09
629.506,1.0619386304634063e-09
630.957,1.0619138975621088e-09
632.412,1.0618892098682725e-09
633.87,1.0618645843883756e-09
635.331,1.06184002104332e-09
636.796,1.0618155030554364e-09
638.263,1.0617910638149651e-09
639.735,1.061766653375051e-09
641.21,1.0617423050455265e-09
642.688,1.0617180187401295e-09
644.169,1.0616937943716605e-09
645.654,1.06166961560724e-09
647.143,1.0616454825805918e-09
648.634,1.0616214276155184e-09
650.13,1.0615974023295198e-09
651.628,1.0615734549183414e-09
653.131,1.0615495374372875e-09
654.636,1.0615256976388115e-09
656.145,1.0615019037439916e-09
657.658,1.061478155870415e-09
659.174,1.0614544697212548e-09
660.693,1.0614308451947496e-09
662.217,1.0614072512961e-09
663.743,1.0613837344722671e-09
665.273,1.06136026379598e-09
666.807,1.0613368393714449e-09
668.344,1.06131347646578e-09
669.885,1.0612901598737233e-09
671.429,1.061266904719766e-09
672.977,1.061243695934099e-09
674.528,1.0612205484999383e-09
676.083,1.0611974474817305e-09
677.642,1.0611743929685863e-09
679.204,1.061151399733832e-09
680.769,1.0611284676601793e-09
682.339,1.0611055675243801e-09
683.912,1.0610827285795567e-09
685.488,1.0610599507048712e-09
687.068,1.0610372194250196e-09
688.652,1.0610145348150245e-09
690.24,1.0609918969476083e-09
691.831,1.060969320051094e-09
693.426,1.0609467899062386e-09
695.024,1.0609243206085323e-09
696.627,1.0609018841009969e-09
698.232,1.0608795223404708e-09
699.842,1.0608571934944142e-09
701.455,1.0608349253600627e-09
703.072,1.0608127040943648e-09
704.693,1.0607905297528152e-09
706.318,1.0607684023888153e-09
707.946,1.0607463355771977e-09
709.578,1.060724315719985e-09
711.214,1.0607023428652434e-09
712.853,1.0606804303978172e-09
714.496,1.0606585649009317e-09
716.143,1.0606367464174845e-09
717.794,1.0606149749884162e-09
719.449,1.0605932506527313e-09
721.107,1.0605715864840366e-09
722.77,1.060549956384829e-09
724.436,1.060528386402372e-09
726.106,1.0605068635324005e-09
727.78,1.0604853878053267e-09
729.458,1.0604639592497417e-09
731.139,1.0604425905751998e-09
732.825,1.0604212563831352e-09
734.514,1.0603999820048406e-09
736.207,1.0603787547798243e-09
737.904,1.0603575747286305e-09
739.605,1.060336441870092e-09
741.31,1.0603153562213485e-09
743.019,1.060294317797865e-09
744.732,1.0602733266134498e-09
746.449,1.060252382680273e-09
748.17,1.0602314860088846e-09
749.894,1.060210648667172e-09
751.623,1.060189846489437e-09
753.356,1.0601690915958475e-09
755.092,1.0601483958848337e-09
756.833,1.0601277355163115e-09
758.578,1.0601071224403424e-09
760.326,1.0600865683883027e-09
762.079,1.0600660498413766e-09
763.836,1.0600455785819277e-09
765.597,1.060025154605266e-09
767.361,1.0600047894237154e-09
769.13,1.0599844599401505e-09
770.903,1.0599641777170323e-09
772.681,1.05994393138299e-09
774.462,1.0599237437004466e-09
776.247,1.0599036032431003e-09
778.037,1.0598834987907796e-09
779.83,1.05986345279071e-09
781.628,1.0598434428650972e-09
783.43,1.059823480200794e-09
785.236,1.0598035647775693e-09
787.046,1.0597836965739426e-09
788.86,1.0597638755671984e-09
790.679,1.0597440908816266e-09
792.501,1.0597243642452782e-09
794.328,1.0597046739774764e-09
796.159,1.0596850309018e-09
797.995,1.0596654243343962e-09
799.834,1.0596458756025137e-09
801.678,1.059626363413842e-09
803.526,1.0596068983894635e-09
805.378,1.059587480494866e-09
807.235,1.0595680992815166e-09
809.096,1.0595487652209853e-09
810.961,1.0595294782748854e-09
812.831,1.0595102281331789e-09
814.704,1.0594910353436408e-09
816.582,1.0594718793701522e-09
818.465,1.0594527603099657e-09
820.352,1.059433688341962e-09
822.243,1.0594146634204295e-09
824.138,1.0593956854987099e-09
826.038,1.0593767445831361e-09
827.942,1.0593578506622773e-09
829.851,1.0593389938308254e-09
831.764,1.0593201839832394e-09
833.681,1.0593014210670282e-09
835.603,1.0592826953082987e-09
837.529,1.0592640164623312e-09
839.46,1.059245374841684e-09
841.395,1.0592267801097497e-09
843.335,1.0592082226647936e-09
845.279,1.059189712079192e-09
847.227,1.0591712482927835e-09
849.18,1.0591528218312926e-09
851.138,1.0591344327622592e-09
853.1,1.059116090478634e-09
855.067,1.0590977856313553e-09
857.038,1.0590795275249298e-09
859.014,1.0590613068930692e-09
860.994,1.059043132952682e-09
862.979,1.0590249965195311e-09
864.968,1.0590069067237654e-09
866.962,1.0589888544624822e-09
868.96,1.058970848779903e-09
870.964,1.0589528717037041e-09
872.971,1.0589349501340472e-09
874.984,1.0589170572690955e-09
877.001,1.0588992109331341e-09
879.023,1.058881402262492e-09
881.049,1.05886364004791e-09
883.08,1.0588459155042735e-09
885.116,1.058828228672482e-09
887.156,1.0588105882192496e-09
889.201,1.0587929854757366e-09
891.251,1.0587754204784845e-09
893.305,1.0587579017719565e-09
895.365,1.0587404123315094e-09
897.429,1.0587229691693736e-09
899.498,1.0587055638068008e-09
901.571,1.0586882046277728e-09
903.649,1.058670883228754e-09
905.733,1.058653591358044e-09
907.821,1.0586363456356403e-09
909.913,1.0586191459715991e-09
912.011,1.0586019759450806e-09
914.113,1.0585848519453255e-09
916.22,1.058567765789484e-09
918.333,1.0585507094424843e-09
920.45,1.058533699065531e-09
922.571,1.058516734563746e-09
924.698,1.0584997999549285e-09
926.83,1.0584829032688264e-09
928.966,1.0584660523880272e-09
931.108,1.0584492315450328e-09
933.254,1.058432456454996e-09
935.406,1.0584157114919692e-09
937.562,1.0583990122250225e-09
939.723,1.0583823508608557e-09
941.89,1.0583657197467745e-09
944.061,1.0583491342352872e-09
946.237,1.058332586636014e-09
948.418,1.058316076949708e-09
950.605,1.0582995976580807e-09
952.796,1.0582831638296072e-09
954.993,1.0582667604599157e-09
957.194,1.0582504024774436e-09
959.401,1.0582340750125949e-09
961.612,1.0582177928550864e-09
963.829,1.0582015412688915e-09
966.051,1.0581853276261649e-09
968.278,1.058169151916889e-09
970.51,1.0581530141299687e-09
972.747,1.0581369142532458e-09
974.99,1.0581208451258063e-09
977.237,1.0581048210615315e-09
979.49,1.058088827782174e-09
981.748,1.058072872418693e-09
984.011,1.0580569549533445e-09
986.279,1.0580410753673982e-09
988.553,1.058025226687606e-09
990.832,1.0580094159105237e-09
993.116,1.0579936430140868e-09
995.405,1.057977907975293e-09
997.7,1.0579622039431836e-09
1000.0,1.057946537782475e-09
