freq (Hz),input noise; V / sqrt(Hz) mcparamset 1  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 2  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 3  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 4  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 5  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 6  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 7  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 8  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 9  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 10  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 11  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 12  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 13  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 14  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 15  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 16  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 17  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 18  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 19  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 20  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 21  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 22  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 23  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 24  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 25  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 26  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 27  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 28  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 29  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 30  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 31  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 32  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 33  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 34  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 35  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 36  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 37  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 38  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 39  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 40  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 41  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 42  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 43  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 44  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 45  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 46  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 47  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 48  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 49  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 50  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 51  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 52  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 53  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 54  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 55  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 56  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 57  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 58  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 59  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 60  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 61  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 62  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 63  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 64  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 65  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 66  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 67  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 68  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 69  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 70  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 71  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 72  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 73  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 74  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 75  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 76  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 77  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 78  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 79  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 80  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 81  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 82  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 83  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 84  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 85  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 86  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 87  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 88  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 89  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 90  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 91  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 92  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 93  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 94  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 95  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 96  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 97  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 98  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 99  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 100  (V / sqrt(Hz))
10.0000E6,1.07872E-9,1.07207E-9,1.10983E-9,1.08952E-9,1.08632E-9,1.07218E-9,1.08891E-9,1.08378E-9,1.08273E-9,1.07177E-9,1.09722E-9,1.07499E-9,1.09024E-9,1.08162E-9,1.07891E-9,1.07915E-9,1.09511E-9,1.08158E-9,1.07432E-9,1.05787E-9,1.10053E-9,1.08723E-9,1.09686E-9,1.08878E-9,1.07887E-9,1.07061E-9,1.07977E-9,1.06545E-9,1.10108E-9,1.07982E-9,1.08256E-9,1.08117E-9,1.07056E-9,1.08280E-9,1.08049E-9,1.09542E-9,1.07646E-9,1.08826E-9,1.06713E-9,1.07854E-9,1.07562E-9,1.07652E-9,1.08981E-9,1.07679E-9,1.09184E-9,1.08555E-9,1.08156E-9,1.08831E-9,1.07767E-9,1.07748E-9,1.07554E-9,1.08050E-9,1.07746E-9,1.08484E-9,1.06212E-9,1.08417E-9,1.08895E-9,1.08811E-9,1.07931E-9,1.09005E-9,1.07009E-9,1.09534E-9,1.07541E-9,1.09829E-9,1.06402E-9,1.09366E-9,1.06975E-9,1.07830E-9,1.06270E-9,1.09387E-9,1.08368E-9,1.08156E-9,1.07219E-9,1.08980E-9,1.08786E-9,1.07386E-9,1.09138E-9,1.07733E-9,1.06901E-9,1.09748E-9,1.06573E-9,1.07545E-9,1.09528E-9,1.07432E-9,1.07766E-9,1.08739E-9,1.09173E-9,1.08860E-9,1.06436E-9,1.08443E-9,1.10784E-9,1.08123E-9,1.10126E-9,1.06657E-9,1.06942E-9,1.07704E-9,1.08783E-9,1.07770E-9,1.08146E-9,1.07678E-9
12.5893E6,1.07945E-9,1.07277E-9,1.11059E-9,1.09026E-9,1.08701E-9,1.07288E-9,1.08961E-9,1.08450E-9,1.08346E-9,1.07244E-9,1.09795E-9,1.07568E-9,1.09100E-9,1.08232E-9,1.07963E-9,1.07987E-9,1.09584E-9,1.08227E-9,1.07503E-9,1.05852E-9,1.10127E-9,1.08797E-9,1.09757E-9,1.08951E-9,1.07957E-9,1.07131E-9,1.08047E-9,1.06613E-9,1.10182E-9,1.08050E-9,1.08328E-9,1.08187E-9,1.07127E-9,1.08354E-9,1.08117E-9,1.09618E-9,1.07713E-9,1.08898E-9,1.06780E-9,1.07922E-9,1.07634E-9,1.07722E-9,1.09055E-9,1.07749E-9,1.09259E-9,1.08626E-9,1.08227E-9,1.08903E-9,1.07839E-9,1.07819E-9,1.07623E-9,1.08121E-9,1.07813E-9,1.08554E-9,1.06280E-9,1.08490E-9,1.08969E-9,1.08881E-9,1.08001E-9,1.09077E-9,1.07079E-9,1.09607E-9,1.07611E-9,1.09900E-9,1.06472E-9,1.09442E-9,1.07041E-9,1.07904E-9,1.06335E-9,1.09458E-9,1.08441E-9,1.08228E-9,1.07289E-9,1.09052E-9,1.08857E-9,1.07453E-9,1.09213E-9,1.07805E-9,1.06970E-9,1.09823E-9,1.06640E-9,1.07613E-9,1.09603E-9,1.07502E-9,1.07835E-9,1.08812E-9,1.09243E-9,1.08929E-9,1.06505E-9,1.08514E-9,1.10862E-9,1.08196E-9,1.10200E-9,1.06723E-9,1.07007E-9,1.07774E-9,1.08855E-9,1.07841E-9,1.08214E-9,1.07749E-9
15.8489E6,1.08061E-9,1.07387E-9,1.11178E-9,1.09142E-9,1.08811E-9,1.07398E-9,1.09072E-9,1.08564E-9,1.08459E-9,1.07349E-9,1.09910E-9,1.07675E-9,1.09220E-9,1.08342E-9,1.08076E-9,1.08100E-9,1.09699E-9,1.08336E-9,1.07614E-9,1.05954E-9,1.10245E-9,1.08913E-9,1.09871E-9,1.09067E-9,1.08068E-9,1.07242E-9,1.08157E-9,1.06719E-9,1.10299E-9,1.08157E-9,1.08440E-9,1.08298E-9,1.07237E-9,1.08469E-9,1.08225E-9,1.09738E-9,1.07818E-9,1.09012E-9,1.06886E-9,1.08028E-9,1.07746E-9,1.07832E-9,1.09172E-9,1.07859E-9,1.09377E-9,1.08739E-9,1.08338E-9,1.09017E-9,1.07951E-9,1.07931E-9,1.07731E-9,1.08234E-9,1.07919E-9,1.08665E-9,1.06387E-9,1.08606E-9,1.09084E-9,1.08992E-9,1.08111E-9,1.09191E-9,1.07188E-9,1.09722E-9,1.07722E-9,1.10012E-9,1.06583E-9,1.09563E-9,1.07145E-9,1.08021E-9,1.06438E-9,1.09570E-9,1.08555E-9,1.08342E-9,1.07400E-9,1.09166E-9,1.08970E-9,1.07557E-9,1.09331E-9,1.07918E-9,1.07078E-9,1.09941E-9,1.06746E-9,1.07721E-9,1.09722E-9,1.07613E-9,1.07943E-9,1.08926E-9,1.09352E-9,1.09039E-9,1.06612E-9,1.08627E-9,1.10984E-9,1.08310E-9,1.10318E-9,1.06827E-9,1.07110E-9,1.07885E-9,1.08969E-9,1.07953E-9,1.08321E-9,1.07861E-9
19.9526E6,1.08242E-9,1.07561E-9,1.11364E-9,1.09325E-9,1.08984E-9,1.07569E-9,1.09245E-9,1.08742E-9,1.08637E-9,1.07515E-9,1.10091E-9,1.07843E-9,1.09410E-9,1.08513E-9,1.08253E-9,1.08276E-9,1.09880E-9,1.08507E-9,1.07788E-9,1.06113E-9,1.10429E-9,1.09095E-9,1.10049E-9,1.09249E-9,1.08242E-9,1.07414E-9,1.08329E-9,1.06885E-9,1.10483E-9,1.08324E-9,1.08616E-9,1.08471E-9,1.07411E-9,1.08648E-9,1.08395E-9,1.09925E-9,1.07983E-9,1.09191E-9,1.07053E-9,1.08196E-9,1.07921E-9,1.08004E-9,1.09354E-9,1.08030E-9,1.09562E-9,1.08916E-9,1.08512E-9,1.09196E-9,1.08128E-9,1.08107E-9,1.07901E-9,1.08410E-9,1.08087E-9,1.08839E-9,1.06554E-9,1.08787E-9,1.09266E-9,1.09167E-9,1.08283E-9,1.09369E-9,1.07359E-9,1.09903E-9,1.07894E-9,1.10187E-9,1.06756E-9,1.09751E-9,1.07310E-9,1.08203E-9,1.06600E-9,1.09745E-9,1.08734E-9,1.08520E-9,1.07572E-9,1.09346E-9,1.09146E-9,1.07721E-9,1.09515E-9,1.08096E-9,1.07247E-9,1.10126E-9,1.06913E-9,1.07890E-9,1.09908E-9,1.07785E-9,1.08113E-9,1.09104E-9,1.09525E-9,1.09212E-9,1.06779E-9,1.08803E-9,1.11175E-9,1.08488E-9,1.10504E-9,1.06991E-9,1.07271E-9,1.08060E-9,1.09147E-9,1.08127E-9,1.08489E-9,1.08036E-9
25.1189E6,1.08525E-9,1.07832E-9,1.11656E-9,1.09611E-9,1.09254E-9,1.07835E-9,1.09516E-9,1.09020E-9,1.08915E-9,1.07773E-9,1.10373E-9,1.08105E-9,1.09705E-9,1.08782E-9,1.08530E-9,1.08550E-9,1.10162E-9,1.08775E-9,1.08060E-9,1.06362E-9,1.10716E-9,1.09379E-9,1.10328E-9,1.09533E-9,1.08513E-9,1.07682E-9,1.08599E-9,1.07143E-9,1.10771E-9,1.08585E-9,1.08892E-9,1.08740E-9,1.07681E-9,1.08929E-9,1.08661E-9,1.10216E-9,1.08240E-9,1.09470E-9,1.07313E-9,1.08459E-9,1.08196E-9,1.08272E-9,1.09638E-9,1.08298E-9,1.09850E-9,1.09194E-9,1.08784E-9,1.09475E-9,1.08403E-9,1.08380E-9,1.08166E-9,1.08686E-9,1.08349E-9,1.09109E-9,1.06816E-9,1.09071E-9,1.09548E-9,1.09441E-9,1.08553E-9,1.09647E-9,1.07625E-9,1.10185E-9,1.08164E-9,1.10461E-9,1.07025E-9,1.10044E-9,1.07566E-9,1.08488E-9,1.06852E-9,1.10017E-9,1.09013E-9,1.08799E-9,1.07842E-9,1.09626E-9,1.09422E-9,1.07977E-9,1.09803E-9,1.08374E-9,1.07510E-9,1.10415E-9,1.07172E-9,1.08155E-9,1.10200E-9,1.08055E-9,1.08378E-9,1.09382E-9,1.09796E-9,1.09482E-9,1.07041E-9,1.09078E-9,1.11473E-9,1.08765E-9,1.10793E-9,1.07248E-9,1.07524E-9,1.08332E-9,1.09425E-9,1.08399E-9,1.08752E-9,1.08309E-9
31.6228E6,1.08962E-9,1.08251E-9,1.12107E-9,1.10052E-9,1.09672E-9,1.08248E-9,1.09935E-9,1.09449E-9,1.09345E-9,1.08175E-9,1.10810E-9,1.08512E-9,1.10160E-9,1.09197E-9,1.08958E-9,1.08974E-9,1.10599E-9,1.09188E-9,1.08481E-9,1.06746E-9,1.11161E-9,1.09818E-9,1.10761E-9,1.09975E-9,1.08932E-9,1.08098E-9,1.09017E-9,1.07542E-9,1.11216E-9,1.08989E-9,1.09318E-9,1.09158E-9,1.08101E-9,1.09362E-9,1.09072E-9,1.10667E-9,1.08638E-9,1.09902E-9,1.07716E-9,1.08866E-9,1.08620E-9,1.08688E-9,1.10078E-9,1.08711E-9,1.10296E-9,1.09623E-9,1.09204E-9,1.09907E-9,1.08829E-9,1.08802E-9,1.08577E-9,1.09113E-9,1.08754E-9,1.09527E-9,1.07222E-9,1.09510E-9,1.09985E-9,1.09865E-9,1.08971E-9,1.10078E-9,1.08037E-9,1.10623E-9,1.08580E-9,1.10885E-9,1.07441E-9,1.10498E-9,1.07965E-9,1.08928E-9,1.07244E-9,1.10438E-9,1.09445E-9,1.09230E-9,1.08258E-9,1.10061E-9,1.09850E-9,1.08372E-9,1.10248E-9,1.08805E-9,1.07918E-9,1.10861E-9,1.07574E-9,1.08565E-9,1.10651E-9,1.08472E-9,1.08788E-9,1.09811E-9,1.10215E-9,1.09902E-9,1.07445E-9,1.09504E-9,1.11933E-9,1.09194E-9,1.11241E-9,1.07645E-9,1.07914E-9,1.08754E-9,1.09856E-9,1.08820E-9,1.09159E-9,1.08731E-9
39.8107E6,1.09629E-9,1.08891E-9,1.12799E-9,1.10726E-9,1.10315E-9,1.08878E-9,1.10574E-9,1.10106E-9,1.10002E-9,1.08793E-9,1.11477E-9,1.09134E-9,1.10856E-9,1.09834E-9,1.09614E-9,1.09621E-9,1.11269E-9,1.09820E-9,1.09126E-9,1.07335E-9,1.11842E-9,1.10489E-9,1.11425E-9,1.10651E-9,1.09572E-9,1.08736E-9,1.09655E-9,1.08153E-9,1.11896E-9,1.09609E-9,1.09968E-9,1.09795E-9,1.08742E-9,1.10025E-9,1.09703E-9,1.11355E-9,1.09247E-9,1.10562E-9,1.08332E-9,1.09491E-9,1.09269E-9,1.09326E-9,1.10748E-9,1.09340E-9,1.10977E-9,1.10281E-9,1.09847E-9,1.10567E-9,1.09480E-9,1.09449E-9,1.09205E-9,1.09767E-9,1.09376E-9,1.10165E-9,1.07844E-9,1.10183E-9,1.10650E-9,1.10516E-9,1.09612E-9,1.10740E-9,1.08666E-9,1.11294E-9,1.09218E-9,1.11533E-9,1.08074E-9,1.11192E-9,1.08576E-9,1.09600E-9,1.07844E-9,1.11082E-9,1.10105E-9,1.09890E-9,1.08896E-9,1.10728E-9,1.10506E-9,1.08979E-9,1.10927E-9,1.09464E-9,1.08542E-9,1.11540E-9,1.08190E-9,1.09191E-9,1.11343E-9,1.09110E-9,1.09415E-9,1.10469E-9,1.10861E-9,1.10546E-9,1.08064E-9,1.10155E-9,1.12636E-9,1.09848E-9,1.11927E-9,1.08254E-9,1.08513E-9,1.09398E-9,1.10513E-9,1.09464E-9,1.09784E-9,1.09374E-9
50.1187E6,1.10631E-9,1.09853E-9,1.13843E-9,1.11741E-9,1.11287E-9,1.09826E-9,1.11535E-9,1.11092E-9,1.10990E-9,1.09731E-9,1.12479E-9,1.10071E-9,1.11898E-9,1.10794E-9,1.10604E-9,1.10593E-9,1.12280E-9,1.10770E-9,1.10095E-9,1.08222E-9,1.12869E-9,1.11499E-9,1.12429E-9,1.11673E-9,1.10534E-9,1.09697E-9,1.10615E-9,1.09072E-9,1.12920E-9,1.10545E-9,1.10945E-9,1.10754E-9,1.09710E-9,1.11022E-9,1.10654E-9,1.12389E-9,1.10168E-9,1.11556E-9,1.09261E-9,1.10437E-9,1.10246E-9,1.10288E-9,1.11755E-9,1.10284E-9,1.12000E-9,1.11271E-9,1.10816E-9,1.11561E-9,1.10458E-9,1.10422E-9,1.10149E-9,1.10755E-9,1.10313E-9,1.11120E-9,1.08782E-9,1.11198E-9,1.11649E-9,1.11500E-9,1.10577E-9,1.11741E-9,1.09610E-9,1.12308E-9,1.10176E-9,1.12509E-9,1.09023E-9,1.12236E-9,1.09498E-9,1.10608E-9,1.08749E-9,1.12049E-9,1.11100E-9,1.10884E-9,1.09856E-9,1.11736E-9,1.11495E-9,1.09893E-9,1.11946E-9,1.10457E-9,1.09482E-9,1.12557E-9,1.09118E-9,1.10135E-9,1.12386E-9,1.10072E-9,1.10358E-9,1.11458E-9,1.11839E-9,1.11520E-9,1.08995E-9,1.11134E-9,1.13695E-9,1.10829E-9,1.12961E-9,1.09171E-9,1.09415E-9,1.10366E-9,1.11503E-9,1.10432E-9,1.10728E-9,1.10338E-9
63.0957E6,1.12106E-9,1.11268E-9,1.15389E-9,1.13236E-9,1.12729E-9,1.11224E-9,1.12947E-9,1.12543E-9,1.12446E-9,1.11126E-9,1.13954E-9,1.11457E-9,1.13431E-9,1.12213E-9,1.12068E-9,1.12024E-9,1.13774E-9,1.12169E-9,1.11526E-9,1.09531E-9,1.14384E-9,1.12985E-9,1.13918E-9,1.13189E-9,1.11947E-9,1.11119E-9,1.12030E-9,1.10427E-9,1.14429E-9,1.11928E-9,1.12382E-9,1.12166E-9,1.11139E-9,1.12491E-9,1.12061E-9,1.13911E-9,1.11528E-9,1.13023E-9,1.10632E-9,1.11842E-9,1.11687E-9,1.11710E-9,1.13235E-9,1.11669E-9,1.13508E-9,1.12734E-9,1.12246E-9,1.13027E-9,1.11898E-9,1.11858E-9,1.11541E-9,1.12216E-9,1.11701E-9,1.12523E-9,1.10171E-9,1.12702E-9,1.13117E-9,1.12957E-9,1.12005E-9,1.13226E-9,1.11000E-9,1.13810E-9,1.11587E-9,1.13949E-9,1.10414E-9,1.13776E-9,1.10865E-9,1.12091E-9,1.10089E-9,1.13473E-9,1.12568E-9,1.12351E-9,1.11272E-9,1.13230E-9,1.12958E-9,1.11243E-9,1.13444E-9,1.11923E-9,1.10867E-9,1.14046E-9,1.10490E-9,1.11529E-9,1.13930E-9,1.11492E-9,1.11749E-9,1.12917E-9,1.13295E-9,1.12965E-9,1.10367E-9,1.12578E-9,1.15255E-9,1.12270E-9,1.14489E-9,1.10528E-9,1.10748E-9,1.11790E-9,1.12961E-9,1.11860E-9,1.12129E-9,1.11754E-9
79.4328E6,1.14228E-9,1.13303E-9,1.17626E-9,1.15390E-9,1.14821E-9,1.13238E-9,1.14977E-9,1.14629E-9,1.14542E-9,1.13159E-9,1.16076E-9,1.13457E-9,1.15634E-9,1.14265E-9,1.14186E-9,1.14079E-9,1.15933E-9,1.14182E-9,1.13588E-9,1.11419E-9,1.16571E-9,1.15126E-9,1.16076E-9,1.15385E-9,1.13979E-9,1.13173E-9,1.14068E-9,1.12380E-9,1.16606E-9,1.13929E-9,1.14449E-9,1.14199E-9,1.13203E-9,1.14605E-9,1.14096E-9,1.16100E-9,1.13494E-9,1.15137E-9,1.12611E-9,1.13881E-9,1.13766E-9,1.13766E-9,1.15360E-9,1.13655E-9,1.15679E-9,1.14846E-9,1.14309E-9,1.15141E-9,1.13971E-9,1.13927E-9,1.13545E-9,1.14330E-9,1.13707E-9,1.14535E-9,1.12180E-9,1.14878E-9,1.15224E-9,1.15069E-9,1.14068E-9,1.15382E-9,1.12999E-9,1.15986E-9,1.13619E-9,1.16023E-9,1.12409E-9,1.15993E-9,1.12846E-9,1.14222E-9,1.12029E-9,1.15521E-9,1.14685E-9,1.14468E-9,1.13315E-9,1.15396E-9,1.15074E-9,1.13194E-9,1.15595E-9,1.14038E-9,1.12865E-9,1.16179E-9,1.12473E-9,1.13539E-9,1.16162E-9,1.13541E-9,1.13752E-9,1.15021E-9,1.15413E-9,1.15062E-9,1.12345E-9,1.14656E-9,1.17501E-9,1.14338E-9,1.16697E-9,1.12488E-9,1.12673E-9,1.13840E-9,1.15060E-9,1.13917E-9,1.14161E-9,1.13786E-9
100.000E6,1.17223E-9,1.16175E-9,1.20795E-9,1.18432E-9,1.17792E-9,1.16083E-9,1.17834E-9,1.17570E-9,1.17502E-9,1.16057E-9,1.19066E-9,1.16288E-9,1.18741E-9,1.17168E-9,1.17189E-9,1.16978E-9,1.18990E-9,1.17022E-9,1.16503E-9,1.14090E-9,1.19661E-9,1.18149E-9,1.19140E-9,1.18505E-9,1.16843E-9,1.16083E-9,1.16947E-9,1.15141E-9,1.19679E-9,1.16762E-9,1.17365E-9,1.17070E-9,1.16126E-9,1.17589E-9,1.16979E-9,1.19188E-9,1.16276E-9,1.18124E-9,1.15409E-9,1.16781E-9,1.16705E-9,1.16679E-9,1.18355E-9,1.16451E-9,1.18742E-9,1.17834E-9,1.17225E-9,1.18128E-9,1.16899E-9,1.16851E-9,1.16374E-9,1.17330E-9,1.16549E-9,1.17363E-9,1.15030E-9,1.17964E-9,1.18190E-9,1.18065E-9,1.16992E-9,1.18445E-9,1.15819E-9,1.19072E-9,1.16487E-9,1.18951E-9,1.15218E-9,1.19125E-9,1.15657E-9,1.17229E-9,1.14778E-9,1.18407E-9,1.17675E-9,1.17461E-9,1.16204E-9,1.18472E-9,1.18073E-9,1.15952E-9,1.18626E-9,1.17031E-9,1.15689E-9,1.19175E-9,1.15280E-9,1.16383E-9,1.19324E-9,1.16438E-9,1.16579E-9,1.17992E-9,1.18428E-9,1.18039E-9,1.15139E-9,1.17591E-9,1.20672E-9,1.17250E-9,1.19821E-9,1.15264E-9,1.15397E-9,1.16736E-9,1.18022E-9,1.16824E-9,1.17046E-9,1.16644E-9
125.893E6,1.21410E-9,1.20183E-9,1.25221E-9,1.22677E-9,1.21950E-9,1.20058E-9,1.21806E-9,1.21667E-9,1.21635E-9,1.20122E-9,1.23230E-9,1.20241E-9,1.23080E-9,1.21221E-9,1.21393E-9,1.21024E-9,1.23262E-9,1.20981E-9,1.20571E-9,1.17822E-9,1.23973E-9,1.22369E-9,1.23425E-9,1.22872E-9,1.20834E-9,1.20153E-9,1.20967E-9,1.19003E-9,1.23967E-9,1.20716E-9,1.21435E-9,1.21076E-9,1.20216E-9,1.21758E-9,1.21006E-9,1.23496E-9,1.20159E-9,1.22294E-9,1.19315E-9,1.20845E-9,1.20812E-9,1.20752E-9,1.22530E-9,1.20350E-9,1.23016E-9,1.22007E-9,1.21299E-9,1.22298E-9,1.20990E-9,1.20935E-9,1.20318E-9,1.21530E-9,1.20520E-9,1.21300E-9,1.19021E-9,1.22283E-9,1.22322E-9,1.22250E-9,1.21079E-9,1.22737E-9,1.19757E-9,1.23387E-9,1.20489E-9,1.23031E-9,1.19139E-9,1.23497E-9,1.19591E-9,1.21427E-9,1.18623E-9,1.22428E-9,1.21848E-9,1.21643E-9,1.20245E-9,1.22777E-9,1.22266E-9,1.19803E-9,1.22854E-9,1.21212E-9,1.19635E-9,1.23343E-9,1.19208E-9,1.20358E-9,1.23744E-9,1.20489E-9,1.20520E-9,1.22137E-9,1.22654E-9,1.22206E-9,1.19038E-9,1.21685E-9,1.25098E-9,1.21312E-9,1.24186E-9,1.19145E-9,1.19202E-9,1.20779E-9,1.22152E-9,1.20882E-9,1.21084E-9,1.20627E-9
